3,Q0,NevadaSolarOne.txt,0.39287785,lucence_indexing
3,Q0,SolarDecathlon.txt,0.3650384,lucence_indexing
3,Q0,Solarenergy.txt,0.3515552,lucence_indexing
3,Q0,RenewableenergyintheUnitedStates.txt,0.35039952,lucence_indexing
3,Q0,Listofrenewableenergytopicsbycountry.txt,0.3408028,lucence_indexing
3,Q0,SiliconValleyPower.txt,0.33010486,lucence_indexing
3,Q0,SolarEnergyGeneratingSystems.txt,0.32509518,lucence_indexing
3,Q0,Solarthermal.txt,0.31936663,lucence_indexing
3,Q0,SunEdison.txt,0.30714688,lucence_indexing
3,Q0,Solarpower.txt,0.30340564,lucence_indexing
3,Q0,Renewableelectricity.txt,0.29244903,lucence_indexing
3,Q0,Renewableenergy.txt,0.29244903,lucence_indexing
3,Q0,Concentratedsolarpower.txt,0.28469688,lucence_indexing
3,Q0,CommunityChoiceAggregation.txt,0.2806574,lucence_indexing
3,Q0,Solartrough.txt,0.27299398,lucence_indexing
3,Q0,Nanosolar.txt,0.27250004,lucence_indexing
3,Q0,RenewableenergyinArgentina.txt,0.2711308,lucence_indexing
3,Q0,California.txt,0.26859412,lucence_indexing
3,Q0,Photovoltaicpowerstations.txt,0.2604679,lucence_indexing
3,Q0,Renewableenergycommercialization.txt,0.2571739,lucence_indexing
3,Q0,RenewableenergyinAustralia.txt,0.2570695,lucence_indexing
3,Q0,Netmetering.txt,0.2510628,lucence_indexing
3,Q0,Energyconservation.txt,0.24898747,lucence_indexing
3,Q0,Sustainableenergy.txt,0.24159355,lucence_indexing
3,Q0,Energydevelopment.txt,0.23826607,lucence_indexing
3,Q0,RenewableenergyinThailand.txt,0.23676184,lucence_indexing
3,Q0,RenewableenergyinNepal.txt,0.23037025,lucence_indexing
3,Q0,GeothermalenergyintheUnitedStates.txt,0.22796698,lucence_indexing
3,Q0,RenewableenergyintheCzechRepublic.txt,0.22706261,lucence_indexing
3,Q0,Photovoltaic.txt,0.22516692,lucence_indexing
3,Q0,Solarphotovoltaics.txt,0.22516692,lucence_indexing
3,Q0,RenewableenergyinLuxembourg.txt,0.22292885,lucence_indexing
3,Q0,100%25renewableenergy.txt,0.22139508,lucence_indexing
3,Q0,Wavefarm.txt,0.21811524,lucence_indexing
3,Q0,RenewableEnergyCertificate.txt,0.21738057,lucence_indexing
3,Q0,Alternativeenergy.txt,0.21570352,lucence_indexing
3,Q0,Spacebasedsolarpower.txt,0.2125253,lucence_indexing
3,Q0,TransMediterraneanRenewableEnergyCooperation.txt,0.21249704,lucence_indexing
3,Q0,Energypark.txt,0.21240371,lucence_indexing
3,Q0,RenewableenergyinNewZealand.txt,0.21175109,lucence_indexing
3,Q0,RenewableenergyinMexico.txt,0.21026896,lucence_indexing
3,Q0,RenewableenergyinLithuania.txt,0.20817646,lucence_indexing
3,Q0,Energystorage.txt,0.2077502,lucence_indexing
3,Q0,Powerstorage.txt,0.2077502,lucence_indexing
3,Q0,Electricityretailing.txt,0.20230883,lucence_indexing
3,Q0,RenewableenergyinAsia.txt,0.19909298,lucence_indexing
3,Q0,Sustainablearchitecture.txt,0.19842206,lucence_indexing
3,Q0,SolarpowerstationinVictoria.txt,0.19547652,lucence_indexing
3,Q0,Artificialphotosynthesis.txt,0.1926772,lucence_indexing
3,Q0,DrakeLandingSolarCommunity.txt,0.19245589,lucence_indexing
3,Q0,RenewableenergyinMorocco.txt,0.1915986,lucence_indexing
3,Q0,Carbonnegativefuel.txt,0.1907217,lucence_indexing
3,Q0,Carbonneutralfuel.txt,0.1907217,lucence_indexing
3,Q0,Carbonneutralfuel_2.txt,0.1907217,lucence_indexing
3,Q0,Greendevelopment.txt,0.18823797,lucence_indexing
3,Q0,Efficientenergyuse.txt,0.18587056,lucence_indexing
3,Q0,RenewableenergyinPakistan.txt,0.18236582,lucence_indexing
3,Q0,RenewableenergyinBhutan.txt,0.17840931,lucence_indexing
3,Q0,RenewableenergyinAlbania.txt,0.17664683,lucence_indexing
3,Q0,Desalination.txt,0.17443295,lucence_indexing
3,Q0,Geothermalelectricity.txt,0.16751778,lucence_indexing
3,Q0,Geothermalpower.txt,0.16751778,lucence_indexing
3,Q0,RenewableenergyinIndia.txt,0.16727117,lucence_indexing
3,Q0,Geothermalenergy.txt,0.16407704,lucence_indexing
3,Q0,Gridenergystorage.txt,0.1601497,lucence_indexing
3,Q0,GuyBenveniste.txt,0.16009164,lucence_indexing
3,Q0,Environmentalimpactofelectricitygeneration.txt,0.16005927,lucence_indexing
3,Q0,RenewableenergyinCanada.txt,0.15789583,lucence_indexing
3,Q0,Hydrogenfuelcellvehicles.txt,0.15555844,lucence_indexing
3,Q0,RenewableenergyinTuvalu.txt,0.1535509,lucence_indexing
3,Q0,JointBioEnergyInstitute.txt,0.15252912,lucence_indexing
3,Q0,RenewableenergyinItaly.txt,0.15227348,lucence_indexing
3,Q0,RenewableenergyinColombia.txt,0.14960372,lucence_indexing
3,Q0,RenewableenergyinChile.txt,0.14861923,lucence_indexing
3,Q0,RenewableenergyinSpain.txt,0.14733885,lucence_indexing
3,Q0,Electricvehicle.txt,0.14682019,lucence_indexing
3,Q0,Solarheating.txt,0.14556341,lucence_indexing
3,Q0,Worldenergyconsumption.txt,0.14461124,lucence_indexing
3,Q0,Earth%27senergybudget.txt,0.14440367,lucence_indexing
3,Q0,Seasonalthermalenergystorage.txt,0.1442346,lucence_indexing
3,Q0,RenewableenergyinHungary.txt,0.14315407,lucence_indexing
3,Q0,Batteryelectricvehicle.txt,0.14233655,lucence_indexing
3,Q0,RenewableenergyinEthiopia.txt,0.14210764,lucence_indexing
3,Q0,RenewableenergyinKenya.txt,0.14205262,lucence_indexing
3,Q0,RenewableenergyinAfrica.txt,0.1419442,lucence_indexing
3,Q0,Greenbuilding.txt,0.14166105,lucence_indexing
3,Q0,RenewableenergyinGermany.txt,0.14120144,lucence_indexing
3,Q0,RenewableenergyinRussia.txt,0.14120144,lucence_indexing
3,Q0,EnergyandEnvironmentalScience.txt,0.13942,lucence_indexing
3,Q0,RenewableenergyintheRepublicofIreland.txt,0.1390708,lucence_indexing
3,Q0,Climatechangemitigation.txt,0.13905367,lucence_indexing
3,Q0,Sustainableliving.txt,0.13901202,lucence_indexing
3,Q0,Girassolsolarpowerplant.txt,0.13880698,lucence_indexing
3,Q0,SandiaNationalLaboratories.txt,0.13816886,lucence_indexing
3,Q0,RenewableenergyinKazakhstan.txt,0.13802849,lucence_indexing
3,Q0,Lowcarboneconomy.txt,0.13663425,lucence_indexing
3,Q0,Windfarm.txt,0.13503878,lucence_indexing
3,Q0,Watercrisis.txt,0.1345209,lucence_indexing
3,Q0,Environmentaldesign.txt,0.13255645,lucence_indexing
3,Q0,Cogeneration.txt,0.1324021},lucence_indexing
